Customer Id	Customer Fname	Customer Lname	Customer Segment	Customer City	Customer Country	Customer State	Customer Street	Customer Zipcode
10860	Mary	Johnson	Corporate	Ventura	EE. UU.	CA	8824 Noble View Valley	93003
12094	Mary	Smith	Corporate	Brooklyn	EE. UU.	NY	2720 Stony Field	11218
5088	Mary	Smith	Corporate	Oceanside	EE. UU.	IL	698 Colonial Way	92057
2200	Evelyn	Wilson	Corporate	Fort Worth	EE. UU.	TX	7409 Cotton Manor	76116
10966	Martha	Pierce	Corporate	Plymouth	EE. UU.	MI	6797 Quiet Mountain Rise	2360
3997	Margaret	Walker	Corporate	Brooklyn	EE. UU.	NY	5731 Cinder Horse Court	11218
8746	Charles	Stout	Corporate	Cleveland	EE. UU.	IN	72 Noble Path	44120
3687	Mary	Morrow	Corporate	Philadelphia	EE. UU.	PA	923 Amber Grounds	19145
9162	Christina	Carter	Corporate	Lodi	EE. UU.	CA	3901 Iron Parade	95240
8993	Mary	Smith	Corporate	Bakersfield	EE. UU.	IN	4915 Lazy Pine Bay	93308
5875	Mary	Rodgers	Corporate	Philadelphia	EE. UU.	PA	654 Gentle Acres	19143
2502	Mary	Smith	Corporate	Long Beach	EE. UU.	PR	7581 Cinder Link	90813
9563	Pamela	Murphy	Corporate	San Jose	EE. UU.	CA	6001 Iron Diversion	95122
7259	Jerry	Ingram	Corporate	Murfreesboro	EE. UU.	CA 	9198 Blue Swale	37130
3131	Mary	Brown	Corporate	Carlsbad	EE. UU.	PR	3358 Middle Ridge	92009
4140	Brandon	Smith	Corporate	Hamilton	EE. UU.	NY	9785 Silver Hickory Walk	45011
4539	Jacqueline	James	Corporate	Houston	EE. UU.	TX	9391 Little Leaf Ramp	77083
6071	Mary	Wu	Corporate	New York	EE. UU.	NY	3810 Honey Swale	10031
8730	Mary	Smith	Corporate	Hayward	EE. UU.	PR	5166 Middle Circuit	94541
9634	Mary	Weaver	Corporate	Bridgeton	EE. UU.	CA	2269 High Limits	8302
8010	Kathy	Smith	Corporate	Martinsburg	EE. UU.	PR	6901 Lazy Plaza	25401
3484	Rebecca	Hunter	Corporate	Bay Shore	EE. UU.	NY	67 Cotton Mountain Terrace	11706
7307	Brandon	Foster	Corporate	Palatine	EE. UU.	IL	4291 Sunny Fox Mews	60067
1975	Mary	Smith	Corporate	Smyrna	EE. UU.	PR	7790 Green Berry Gate	30080
629	Matthew	Huffman	Corporate	Van Nuys	EE. UU.	MA	9922 Misty Oak Inlet	91406
11753	Richard	Reid	Corporate	Opa Locka	EE. UU.	PR	9128 Little Cloud Bay	33055
5375	Jeremy	Holmes	Corporate	Los Angeles	EE. UU.	CA	1819 Noble Ramp	90046
1695	Amanda	Marquez	Corporate	Saint Paul	EE. UU.	MN	9539 Velvet Trace	55106
9884	Maria	Dorsey	Corporate	Edison	EE. UU.	PR	125 Colonial Butterfly Stead	8817
8498	Joseph	Pennington	Corporate	Baytown	EE. UU.	TX	9084 Middle Embers Passage	77520
5375	Jeremy	Holmes	Corporate	Los Angeles	EE. UU.	CA	1819 Noble Ramp	90046
7534	Mary	Smith	Corporate	Sylmar	EE. UU.	PR	1994 Lost Berry Promenade	91342
7307	Brandon	Foster	Corporate	Palatine	EE. UU.	IL	4291 Sunny Fox Mews	60067
123	Mary	Mann	Corporate	Bend	EE. UU.	PR	7676 Colonial Towers	97701
8498	Joseph	Pennington	Corporate	Baytown	EE. UU.	TX	9084 Middle Embers Passage	77520
9162	Christina	Carter	Corporate	Lodi	EE. UU.	CA	3901 Iron Parade	95240
8925	Mary	Erickson	Corporate	Opa Locka	EE. UU.	PA	2422 High River Corners	33055
5981	Ronald	Williamson	Corporate	Burnsville	EE. UU.	PR	398 Pleasant Mountain	55337
7347	Carolyn	Gallegos	Corporate	Huntington Station	EE. UU.	NY	2070 Indian Leaf Edge	11746
8707	Lisa	Smith	Home Office	Caguas	Puerto Rico	PR	7208 Bright Landing	725
12069	Brittany	Gardner	Home Office	Caguas	Puerto Rico	PR	4232 Wishing Creek Campus	725
11339	Mary	King	Home Office	Caguas	Puerto Rico	IL	4210 Dewy Round	725
10166	Aaron	Smith	Home Office	Caguas	Puerto Rico	PR	8570 Hazy Forest End	725
3091	Carolyn	Rodriguez	Home Office	Caguas	Puerto Rico	MI	9885 Hazy Forest Path	725
5007	Mary	Smith	Home Office	Caguas	Puerto Rico	PR	2264 Thunder Abbey	725
1070	Shawn	Huffman	Home Office	Caguas	Puerto Rico	PR	3332 Heather Road	725
6871	Gregory	Bowman	Home Office	Caguas	Puerto Rico	PA	4114 Lost Blossom Farms	725
2339	Mary	Smith	Home Office	Caguas	Puerto Rico	PR	403 Tawny Hills By-pass	725
5007	Mary	Smith	Home Office	Caguas	Puerto Rico	PR	2264 Thunder Abbey	725
4232	Mary	Garza	Home Office	Caguas	Puerto Rico	DE	5346 Clear Hills Way	725
8986	Mary	Smith	Home Office	Caguas	Puerto Rico	PR 	4551 Jagged Bay	725
6746	Anthony	Sanchez	Home Office	Caguas	Puerto Rico	PR 	6036 Noble Blossom Wynd	725
5007	Mary	Smith	Home Office	Caguas	Puerto Rico	PR	2264 Thunder Abbey	725
8524	Ruth	Farrell	Consumer	Caguas	Puerto Rico	PR	1453 Lazy Cider Hill	725
4126	John	Stokes	Consumer	Caguas	Puerto Rico	PR	9920 Little Lane	725
3207	Stephen	Smith	Consumer	Caguas	Puerto Rico	PR	1812 Sunny River Wharf	725
12310	Ralph	Nielsen	Consumer	Caguas	Puerto Rico	NY	6639 Clear Fawn Grounds	725
1222	Michael	Garcia	Consumer	Caguas	Puerto Rico	PR	9026 Little Avenue	725
8397	Amber	Smith	Consumer	Caguas	Puerto Rico	PR 	3440 Clear Moor	725
6306	Donna	Browning	Consumer	Caguas	Puerto Rico	PR 	8569 Umber Fox Common	725
8002	Margaret	Martinez	Consumer	Caguas	Puerto Rico	PR 	3412 Golden Orchard	725
12382	Jennifer	Smith	Consumer	Caguas	Puerto Rico	PR 	3413 Silver Lake Carrefour	725
7844	Scott	Smith	Consumer	Mayaguez	Puerto Rico	PR 	2681 Cinder By-pass	680
12291	Jennifer	Sims	Consumer	Caguas	Puerto Rico	PR 	3289 Thunder Prairie Inlet	725
6523	Mary	Smith	Consumer	Caguas	Puerto Rico	PR 	8094 Broad Dale	725
4078	Mary	Gallegos	Consumer	Caguas	Puerto Rico	PR	4393 Pleasant Pioneer Avenue	725
4867	Mary	Smith	Consumer	Caguas	Puerto Rico	NJ	6292 Velvet Wagon  Plaza	725
5301	Mary	Ward	Consumer	Caguas	Puerto Rico	PR	8828 Red Farms	725
4784	Mary	Williams	Consumer	Caguas	Puerto Rico	NM	6336 Thunder Dale	725
8348	Mary	Maddox	Consumer	Caguas	Puerto Rico	PR	4703 Old Route	725
7446	Lisa	Williams	Consumer	Caguas	Puerto Rico	FL	1974 Fallen Place	725
11455	Mary	Weaver	Consumer	Caguas	Puerto Rico	OR	2553 Golden Dale	725
5364	Thomas	Colon	Consumer	Caguas	Puerto Rico	NJ	2568 Bright Lookout	725
259	Mary	Bates	Consumer	Caguas	Puerto Rico	SC	382 Rocky Pond By-pass	725
11290	Catherine	Smith	Consumer	Caguas	Puerto Rico	CA	4692 Gentle Turnabout	725
8517	Debra	Smith	Consumer	Humacao	Puerto Rico	TX	5138 Green Boulevard	791
7701	James	Lawson	Consumer	Caguas	Puerto Rico	PR 	1577 Green Vista	725
7407	Diane	Kim	Consumer	Caguas	Puerto Rico	NY	4689 Lost Spring Key	725
5965	Richard	Parker	Consumer	Caguas	Puerto Rico	CA	1018 Colonial Nectar Subdivision	725
8677	Cynthia	Mccoy	Consumer	Caguas	Puerto Rico	PR 	8696 Bright Dale Pointe	725
10093	Michael	Lopez	Consumer	Caguas	Puerto Rico	OH	914 Round Pony Canyon	725
12119	Barbara	Pham	Consumer	Caguas	Puerto Rico	PR	135 Burning Ridge	725
8274	Mary	Mcgrath	Consumer	Caguas	Puerto Rico	TX	1905 Broad Apple Highway	725
2291	Mary	Mcdonald	Consumer	Caguas	Puerto Rico	NY	2291 Velvet Berry Freeway	725
11310	Kenneth	Williams	Consumer	Caguas	Puerto Rico	UT	8718 High Front	725
155	Brittany	Juarez	Consumer	Caguas	Puerto Rico	WA	1809 Lost Pine Ledge	725
4998	Mary	Smith	Consumer	Caguas	Puerto Rico	IL	1235 Honey Mews	725
7720	Lisa	Ramirez	Consumer	Caguas	Puerto Rico	NY	4746 Quaking Bear Valley	725
3099	Brittany	Copeland	Consumer	Caguas	Puerto Rico	TX	5735 Round Beacon Terrace	725
5011	William	Berg	Consumer	Caguas	Puerto Rico	PA	2387 Silver Freeway	725
2643	David	Smith	Consumer	Caguas	Puerto Rico	CA	6567 Red Sky Gate	725
9501	Patricia	Smith	Consumer	Caguas	Puerto Rico	MI	9505 Broad Timber Highlands	725
9760	Mary	Wolf	Consumer	Caguas	Puerto Rico	CA	7969 Umber Forest	725
11793	Thomas	Riley	Consumer	Caguas	Puerto Rico	CA	1538 Sunny Lagoon Mews	725
7273	Mary	Smith	Consumer	Bayamon	Puerto Rico	IL	3450 Round Gate Close	957
5301	Mary	Ward	Consumer	Caguas	Puerto Rico	PR	8828 Red Farms	725
12119	Barbara	Pham	Consumer	Caguas	Puerto Rico	PR	135 Burning Ridge	725
3329	Joshua	Smith	Consumer	Caguas	Puerto Rico	HI	9709 Dewy Pointe	725
9429	George	Terrell	Consumer	Caguas	Puerto Rico	OH	4429 Lost Elk Front	725
8677	Cynthia	Mccoy	Consumer	Caguas	Puerto Rico	PR 	8696 Bright Dale Pointe	725
437	Cynthia	Benjamin	Consumer	Caguas	Puerto Rico	NJ	2721 Dewy Panda Manor	725
2538	Kelly	Williams	Consumer	Caguas	Puerto Rico	CA	4545 Quaking Hickory Ledge	725
4280	Mary	Mccoy	Consumer	Arecibo	Puerto Rico	CA	6289 Rocky Way	612
2813	Mary	Smith	Consumer	Caguas	Puerto Rico	FL	2585 Silent Autumn Landing	725
4249	Mary	Butler	Consumer	Caguas	Puerto Rico	PR	1411 Little Log Boulevard	725
9697	Stephen	Williams	Consumer	Vega Baja	Puerto Rico	CA	4849 Clear Blossom Turnabout	693
6306	Donna	Browning	Consumer	Caguas	Puerto Rico	PR 	8569 Umber Fox Common	725
27	Mary	Vincent	Consumer	Caguas	Puerto Rico	PR	1768 Sleepy Zephyr Place	725
5274	Michael	Beard	Consumer	Caguas	Puerto Rico	MA	1811 Hazy Oak Subdivision	725
11273	Mary	Ward	Consumer	Caguas	Puerto Rico	PR	2972 Pleasant Branch Road	725
6306	Donna	Browning	Consumer	Caguas	Puerto Rico	PR 	8569 Umber Fox Common	725
7141	Mary	Jackson	Corporate	Sacramento	EE. UU.	PR 	7760 Golden Limits	95822
6172	James	Smith	Corporate	Fort Washington	EE. UU.	MD	7824 Cinder Fawn Manor	20744
2741	Jason	Smith	Corporate	Long Beach	EE. UU.	PR 	8908 Golden Thicket	90805
1180	Mary	Martin	Corporate	Wyandotte	EE. UU.	MD	4839 Lazy View	48192
6875	Mary	Mcdowell	Corporate	Newark	EE. UU.	PR	8916 Quaking Creek Trail	7104
10864	Jason	Beck	Corporate	Brooklyn	EE. UU.	NY	1491 Little Robin Way	11204
242	Mary	Stein	Corporate	Mililani	EE. UU.	HI	5292 Heather Zephyr Forest	96789
9002	Mary	Mullins	Corporate	New York	EE. UU.	NY	6997 Amber Common	10011
9002	Mary	Mullins	Corporate	New York	EE. UU.	NY	6997 Amber Common	10011
9145	Gary	Smith	Corporate	Brooklyn	EE. UU.	NY	398 Emerald Grove	11221
7887	Mary	Keller	Corporate	Loveland	EE. UU.	CA	1039 Red Towers	45140
2817	Rachel	Choi	Corporate	Harvey	EE. UU.	CA	654 Foggy Point	60426
2013	Mary	Fletcher	Corporate	Saint Paul	EE. UU.	MN	4772 Indian Alley	55124
2013	Mary	Fletcher	Corporate	Saint Paul	EE. UU.	MN	4772 Indian Alley	55124
10759	Douglas	Smith	Home Office	Caguas	Puerto Rico	PR	577 Rustic Nectar Row	725
10041	Mary	Smith	Home Office	Caguas	Puerto Rico	PR	8544 Silent Treasure Thicket	725
10041	Mary	Smith	Home Office	Caguas	Puerto Rico	PR	8544 Silent Treasure Thicket	725
8541	Mary	Smith	Home Office	Caguas	Puerto Rico	PR	5700 Little Circle	725
8707	Lisa	Smith	Home Office	Caguas	Puerto Rico	PR	7208 Bright Landing	725
6268	Mary	Summers	Home Office	Caguas	Puerto Rico	PR 	1607 Hazy Butterfly Swale	725
6636	Mary	Smith	Home Office	Caguas	Puerto Rico	MI	5016 Silent Diversion	725
7468	Mary	Hebert	Home Office	Caguas	Puerto Rico	PR 	125 Easy Lake Close	725
10588	Jessica	Newton	Home Office	Caguas	Puerto Rico	NY 	9731 Round Horse Villas	725
376	Grace	Sanchez	Home Office	Caguas	Puerto Rico	PR	6468 Fallen Close	725
5007	Mary	Smith	Home Office	Caguas	Puerto Rico	PR	2264 Thunder Abbey	725
6280	Mary	Day	Home Office	Caguas	Puerto Rico	MI	8667 Iron Arbor	725
1989	Richard	Leach	Home Office	Caguas	Puerto Rico	PR	9420 Honey Grove Mews	725
633	Mary	Campbell	Home Office	Caguas	Puerto Rico	IL	398 Emerald Grove	725
146	Amber	Mercado	Home Office	Caguas	Puerto Rico	PR	14 Dusty Lake Beach	725
10166	Aaron	Smith	Home Office	Caguas	Puerto Rico	PR	8570 Hazy Forest End	725
7468	Mary	Hebert	Home Office	Caguas	Puerto Rico	PR 	125 Easy Lake Close	725
8986	Mary	Smith	Home Office	Caguas	Puerto Rico	PR 	4551 Jagged Bay	725
8986	Mary	Smith	Home Office	Caguas	Puerto Rico	PR 	4551 Jagged Bay	725
2339	Mary	Smith	Home Office	Caguas	Puerto Rico	PR	403 Tawny Hills By-pass	725
9272	Ronald	Blackwell	Home Office	Caguas	Puerto Rico	PR	9366 Silent Nectar Highway	725
9918	Alice	Smith	Consumer	Caguas	Puerto Rico	NY	5546 Gentle Point	725
6517	Amber	Sheppard	Consumer	Caguas	Puerto Rico	PR	2963 Indian Elk Pathway	725
468	Mary	Stone	Consumer	Caguas	Puerto Rico	PR 	4791 Harvest Quail Limits	725
468	Mary	Stone	Consumer	Caguas	Puerto Rico	PR 	4791 Harvest Quail Limits	725
8398	Mary	Williams	Consumer	Bayamon	Puerto Rico	CA 	3253 Colonial Embers Vista	957
8360	Jeremy	Smith	Consumer	Caguas	Puerto Rico	PR 	2857 Honey Terrace	725
8103	Donna	Jones	Consumer	Caguas	Puerto Rico	MO 	7851 Clear Rise Edge	725
3125	Dylan	Walker	Consumer	Caguas	Puerto Rico	PR 	2889 Sleepy Freeway	725
468	Mary	Stone	Consumer	Caguas	Puerto Rico	PR 	4791 Harvest Quail Limits	725
4899	Mary	Bauer	Consumer	Caguas	Puerto Rico	CA 	6718 Stony Gate Vale	725
10632	Mary	Williams	Consumer	Escondido	EE. UU.	CA	4906 Umber Lookout	92025
11947	Mary	Smith	Consumer	Chicago	EE. UU.	IL	5420 Crystal Hill	60608
9154	Anna	Gillespie	Consumer	Detroit	EE. UU.	MI	8546 Thunder Goose Inlet	48224
9897	Marilyn	Smith	Consumer	San Jose	EE. UU.	MI 	2469 Blue Brook Crossing	95127
11198	Samuel	Smith	Consumer	Marietta	EE. UU.	NY	8684 Golden Point	30067
11947	Mary	Smith	Consumer	Chicago	EE. UU.	IL	5420 Crystal Hill	60608
1753	Sandra	Smith	Consumer	Pekin	EE. UU.	IL	5995 Shady Anchor Canyon	61554
2790	Mary	Nielsen	Consumer	Santa Ana	EE. UU.	PR	3261 Little Meadow	92705
1753	Sandra	Smith	Consumer	Pekin	EE. UU.	IL	5995 Shady Anchor Canyon	61554
1756	Jason	Dixon	Consumer	Dallas	EE. UU.	PR 	7494 Emerald Terrace	75227
10042	Christopher	Hatfield	Consumer	Canyon Country	EE. UU.	NJ	5721 Rocky Pond Glade	91351
9698	Mary	Lee	Consumer	Indianapolis	EE. UU.	TN	1191 Merry Rabbit Acres	46226
9154	Anna	Gillespie	Consumer	Detroit	EE. UU.	MI	8546 Thunder Goose Inlet	48224
4768	Amanda	Hays	Home Office	Caguas	Puerto Rico	PR	7213 Sleepy Cove	725
9037	Laura	Smith	Consumer	Bellflower	EE. UU.	UT 	4922 Middle Hills Promenade	90706
5783	Daniel	Smith	Consumer	Indianapolis	EE. UU.	PR	4746 Quaking Bear Valley	46227
20755	Cally	Holloway	Consumer	Caguas	Puerto Rico	CA	5365 Noble Nectar Island	725
19492	Irene	Luna	Consumer	Caguas	Puerto Rico	PR	2679 Rustic Loop	725
19491	Gillian	Maldonado	Consumer	San Jose	EE. UU.	CA	8510 Round Bear Gate	95125
19490	Tana	Tate	Home Office	Los Angeles	EE. UU.	CA	3200 Amber Bend	90027
19489	Orli	Hendricks	Corporate	Caguas	Puerto Rico	FL 	8671 Iron Anchor Corners	725
19488	Kimberly	Flowers	Consumer	Tonawanda	EE. UU.	PR 	2122 Hazy Corner	14150
19487	Constance	Terrell	Home Office	Caguas	Puerto Rico	NY 	1879 Green Pine Bank	725
19486	Erica	Stevens	Corporate	Miami	EE. UU.	PR	7595 Cotton Log Row	33162
19485	Nichole	Olsen	Corporate	Caguas	Puerto Rico	NY	2051 Dusty Route	725
19484	Oprah	Delacruz	Corporate	San Ramon	EE. UU.	CA	9139 Blue Blossom Court	94583
19483	Germane	Short	Corporate	Caguas	Puerto Rico	PR	4058 Quiet Heights	725
19482	Freya	Robbins	Consumer	Freeport	EE. UU.	IL	3243 Shady Corner	11520
19481	Cassandra	Jensen	Corporate	Salinas	EE. UU.	PR	131 Sunny Treasure Green	93905
19480	Natalie	Mcfadden	Corporate	Caguas	Puerto Rico	NC	2531 Wishing Square	725
19479	Kimberley	Sharpe	Corporate	Peabody	EE. UU.	OH	6417 Silver Towers	1960
19478	Sade	Lancaster	Corporate	Caguas	Puerto Rico	OR	257 Harvest Close	725
19477	Brynne	Giles	Corporate	Canovanas	Puerto Rico	PR	7342 Hazy Beacon Park	729
19476	Ciara	Bird	Corporate	Paramount	EE. UU.	PR	7787 Lazy Corners	90723
19475	Bo	Griffin	Consumer	Caguas	Puerto Rico	NY	5136 Rustic Pioneer Estates	725
19474	Kim	Simon	Consumer	Mount Prospect	EE. UU.	OH	1723 Tawny Via	60056
19473	Kellie	Farmer	Corporate	Long Beach	EE. UU.	PR	7111 Silent Fox Gardens	90813
19472	Alma	Conley	Corporate	Caguas	Puerto Rico	CA	3732 Old Mountain Bank	725
19471	Yeo	Bird	Corporate	Rancho Cordova	EE. UU.	PR	6217 Rustic Lake Forest	95670
19470	Lucy	Mcknight	Corporate	Caguas	Puerto Rico	CA 	1082 Quiet Treasure Link	725
19469	Simone	Vance	Corporate	Billings	EE. UU.	AZ	3176 Round Gate	59102
19468	Roary	Wheeler	Corporate	Caguas	Puerto Rico	PR 	1426 Fallen Line	725
19467	Quail	Ashley	Consumer	Wilkes Barre	EE. UU.	HI 	9814 Emerald Prairie Limits	18702
19466	Hannah	Velez	Corporate	Caguas	Puerto Rico	PR	8271 Tawny Elk Abbey	725
19465	Evelyn	Kelly	Corporate	Roseville	EE. UU.	PR 	3931 Gentle Ramp	48066
19464	Jael	Mcfarland	Consumer	Bellflower	EE. UU.	PR 	9699 Honey Rise	90706
19463	Teagan	Romero	Consumer	Caguas	Puerto Rico	PR 	1564 Rocky Terrace	725
19462	Joan	Wilder	Consumer	Wheaton	EE. UU.	PR 	4294 High Passage	60187
19461	Basia	Watts	Consumer	Caguas	Puerto Rico	PR 	5918 Golden Beacon Freeway	725
19460	Dominique	Rogers	Consumer	Detroit	EE. UU.	MI	3915 Broad Lookout	48238
19459	Ainsley	Mathis	Consumer	Dallas	EE. UU.	PR 	7190 Silver Horse Glade	75220
19458	Aurora	Sharp	Corporate	Caguas	Puerto Rico	PR 	830 Broad Beacon Maze	725
19457	Libby	Bray	Corporate	Carlisle	EE. UU.	PR 	6127 Dewy Goose Downs	17013
19456	Amy	Lindsay	Corporate	Dallas	EE. UU.	PR 	1188 Old Abbey	75228
19455	Ivory	Parks	Consumer	Caguas	Puerto Rico	PR 	7004 Hazy Lake Townline	725
19454	Karina	Prince	Consumer	Newark	EE. UU.	PR 	2556 Umber Autoroute	19702
19453	Deanna	Goff	Consumer	Panorama City	EE. UU.	PR 	3722 Thunder Cape	91402
19452	Dacey	Walters	Home Office	Caguas	Puerto Rico	PR 	2676 Velvet Common	725
19451	Adele	Pennington	Home Office	Atlanta	EE. UU.	PR 	833 Amber Anchor Glen	30318
19450	Sybill	Spencer	Home Office	Caguas	Puerto Rico	PR 	830 Quaking Bear Grounds	725
19449	Kay	Sandoval	Consumer	Fremont	EE. UU.	PR	1509 Middle Oak Isle	94539
19448	Stacy	Mckinney	Corporate	Caguas	Puerto Rico	PR	9712 Fallen Robin Diversion	725
19447	Marah	Lara	Corporate	Rochester	EE. UU.	PR	8665 Sunny Deer Woods	14609
19446	Taylor	Wood	Corporate	Dallas	EE. UU.	PR	9879 Harvest Deer Farms	75211
9083	Mary	Frank	Home Office	Bayamon	Puerto Rico	PR	75 Sunny Grounds	957
4741	Mary	Smith	Home Office	Caguas	Puerto Rico	PR	9731 Honey Fox Towers	725
639	Elizabeth	Pittman	Home Office	Caguas	Puerto Rico	PR	7573 Golden Treasure Centre	725
9702	Katherine	Tyler	Home Office	Caguas	Puerto Rico	PR	8369 Sunny Crossing	725
9114	Mary	Smith	Home Office	Caguas	Puerto Rico	PR	1425 Fallen Fox Arbor	725
1362	Dennis	Smith	Home Office	Caguas	Puerto Rico	PR	2290 Crystal Pathway	725
8011	Mary	Hill	Home Office	Caguas	Puerto Rico	PR	6179 Noble Panda Moor	725
7884	Peter	Smith	Corporate	Greenville	EE. UU.	PR	2127 Cozy Deer Bank	27858
289	Diana	Richards	Corporate	Morristown	EE. UU.	NJ	3593 Easy Embers Field	7960
10081	Mary	Castillo	Corporate	San Diego	EE. UU.	CA	9900 Hidden Rise Downs	92115
1169	Mary	Smith	Corporate	Oxnard	EE. UU.	CA	1055 Crystal Woods	93030
1182	Mary	Smith	Corporate	Miami	EE. UU.	PR	5365 Tawny Apple Limits	33147
717	Mary	Camacho	Corporate	Albuquerque	EE. UU.	PR	4845 Thunder Embers Hollow	87111
20423	Ainsley	Leach	Corporate	Amarillo	EE. UU.	PR	5154 Honey Bend	79109
5801	Theresa	Pearson	Corporate	Lutz	EE. UU.	PR	6715 Gentle Horse Row	33549
702	Cynthia	Smith	Corporate	Bend	EE. UU.	PR	6412 Crystal View Townline	97701
6951	Mary	Williams	Corporate	East Brunswick	EE. UU.	PR	263 Harvest Wood	8816
6780	Sean	Chung	Corporate	Lancaster	EE. UU.	PR	7111 Cotton Blossom Estates	29720
6422	Jonathan	Richmond	Corporate	Ontario	EE. UU.	PR	3005 Bright Maze	91762
289	Diana	Richards	Corporate	Morristown	EE. UU.	NJ	3593 Easy Embers Field	7960
5384	Christopher	Smith	Corporate	Houston	EE. UU.	TX	5657 Lost Expressway	77015
2985	Donald	Price	Corporate	Hampton	EE. UU.	VA	183 Velvet Grove Towers	23666
18349	Rana	Moreno	Corporate	New York	EE. UU.	NY	2275 Rustic Impasse	10016
11286	Mary	Garcia	Corporate	Porterville	EE. UU.	MI	8279 Bright Fox Highway	93257
489	William	Smith	Corporate	Portland	EE. UU.	MT	2792 Middle Mount	97223
4510	Rachel	Cochran	Corporate	Strongsville	EE. UU.	NJ	6414 Jagged Sky Gardens	44136
9626	Dorothy	Frye	Corporate	El Paso	EE. UU.	CA	4849 Clear Blossom Turnabout	79927
9494	Robert	Gilmore	Corporate	Del Rio	EE. UU.	GA	8248 Clear Glade	78840
1718	Mary	Smith	Corporate	Buffalo	EE. UU.	NY	4606 Umber Range	14221
5384	Christopher	Smith	Corporate	Houston	EE. UU.	TX	5657 Lost Expressway	77015
5295	Mary	Williams	Corporate	Bountiful	EE. UU.	OH	2058 Quaking Oak Common	84010
2985	Donald	Price	Corporate	Hampton	EE. UU.	VA	183 Velvet Grove Towers	23666
3984	Brenda	Webster	Corporate	Kent	EE. UU.	WI	5131 Gentle Limits	98031
5270	Andrea	Johnson	Corporate	Chicago	EE. UU.	IL	9595 Iron Orchard	60620
10966	Martha	Pierce	Corporate	Plymouth	EE. UU.	MI	6797 Quiet Mountain Rise	2360
1868	Mary	Riddle	Corporate	Far Rockaway	EE. UU.	PR 	340 Velvet Barn Gate	11691
17446	Freya	Golden	Corporate	Houston	EE. UU.	TX	569 Hazy Wynd	77088
10071	Mary	Lawrence	Corporate	Philadelphia	EE. UU.	PA	5768 Jagged Zephyr Port	19124
1271	Carolyn	Shea	Corporate	Simi Valley	EE. UU.	MD	1021 Silver Log Cape	93065
11930	Mary	Gilbert	Corporate	Detroit	EE. UU.	MI	2002 Noble Crescent	48227
20529	Lynn	Sweeney	Corporate	Garden Grove	EE. UU.	NY	7262 Emerald Boulevard	92840
8358	Mary	Smith	Corporate	San Diego	EE. UU.	CA	9176 Shady Barn Jetty	92105
7705	Julia	Robinson	Corporate	Chicago	EE. UU.	IL	3670 Broad Mountain Link	60609
17392	Patience	Ward	Corporate	Placentia	EE. UU.	TX	7126 Hazy Berry Mount	92870
18276	Cheryl	Koch	Corporate	San Jose	EE. UU.	TX	4845 Thunder Embers Hollow	95148
7795	Sandra	Smith	Corporate	Honolulu	EE. UU.	HI	1134 Misty River Woods	96822
20655	Whitney	Collins	Corporate	Mentor	EE. UU.	CA	5808 Silver Rise Circuit	44060
2454	Kyle	Curtis	Corporate	Santa Clara	EE. UU.	HI	3180 Golden Cider Circle	95051
150	Mary	Smith	Corporate	Union	EE. UU.	NJ	5593 Indian Trail	7083
10671	Timothy	Moses	Corporate	Long Beach	EE. UU.	PR 	1987 Grand Alley	90805
11924	Mary	Ramos	Corporate	Westminster	EE. UU.	PR 	4463 Cotton Quail Forest	92683
16086	Aimee	Terrell	Corporate	Pompano Beach	EE. UU.	PR 	5875 Grand Campus	33068
19445	Felicia	Clark	Corporate	Caguas	Puerto Rico	PR 	9135 Green Island Moor	725
19444	Wanda	Sanford	Corporate	Sunnyvale	EE. UU.	PR 	1800 Quiet Creek Stead	94087
19443	Hayfa	Boyle	Corporate	Sugar Land	EE. UU.	PR 	1165 Quiet Inlet	77478
19442	Lavinia	Houston	Corporate	Caguas	Puerto Rico	PR 	432 Rocky Link	725
19441	Yetta	Robinson	Corporate	Brighton	EE. UU.	PR 	2607 Clear Branch Cape	2135
19440	Jennifer	Holmes	Corporate	Caguas	Puerto Rico	PR 	6826 Quiet Lane	725
19439	Mara	Mcneil	Corporate	Garden Grove	EE. UU.	PR 	9780 Misty Pike	92840
19438	Cleo	Woodward	Home Office	Caguas	Puerto Rico	PR 	4135 Golden Shadow Front	725
19437	Cally	Dunn	Corporate	Bismarck	EE. UU.	PR 	8307 Merry Pointe	58501
19436	Wynter	Gay	Home Office	Caguas	Puerto Rico	PR 	9299 Grand Branch Route	725
19435	Hyacinth	Nolan	Consumer	Gaithersburg	EE. UU.	PR	2210 Merry Leaf Row	20878
19434	Emma	Mayo	Corporate	Caguas	Puerto Rico	PR	3309 Harvest Thicket	725
19433	Xerxes	Terrell	Corporate	Bismarck	EE. UU.	PR	5953 Lost Plaza	58501
19432	Noel	Wheeler	Corporate	Honolulu	EE. UU.	HI	1070 Dusty Beacon Maze	96817
19431	Maryam	Grant	Corporate	Lilburn	EE. UU.	PR	7094 Sleepy End	30047
19430	Naida	Small	Corporate	Caguas	Puerto Rico	PR	9393 Golden View Pike	725
19429	Lana	Green	Consumer	Virginia Beach	EE. UU.	PR	9627 Little Terrace	23455
19428	Patience	Woodward	Consumer	Azusa	EE. UU.	PR	1010 Rustic Fox View	91702
19427	Rylee	Garrett	Corporate	Long Beach	EE. UU.	PR	7735 Gentle Terrace	90813
